       Energy  Energy_sqrd   QuantVar  BlockingVar   MCcycles  TimeStep    Eta  AcceptanceRation
192  2.518894     7.497860   1.153032     0.001143    16384.0       0.1  0.050          0.992828
193  2.516270     7.481721   1.150104     0.001142    16384.0       0.1  0.050          0.992828
194  2.514408     7.470620   1.148371     0.001142    16384.0       0.1  0.050          0.992828
195  2.513148     7.463428   1.147517     0.001143    16384.0       0.1  0.050          0.992828
196  2.512343     7.459129   1.147262     0.001144    16384.0       0.1  0.050          0.992828
197  2.511867     7.456848   1.147370     0.001145    16384.0       0.1  0.050          0.992828
198  2.511616     7.455860   1.147647     0.001146    16384.0       0.1  0.050          0.992828
199  2.511503     7.455596   1.147947     0.001145    16384.0       0.1  0.050          0.992828
200  6.772421    56.021430  10.155739     0.019768    16384.0       0.1  0.100          0.992950
201  5.037053    32.057446   6.685548     0.013013    16384.0       0.1  0.100          0.992737
202  3.794938    18.409675   4.008119     0.007264    16384.0       0.1  0.100          0.992828
203  3.105033    12.103125   2.461896     0.003886    16384.0       0.1  0.100          0.993134
204  2.766263     9.358798   1.706589     0.002259    16384.0       0.1  0.100          0.993073
205  2.625962     8.281763   1.386085     0.001375    16384.0       0.1  0.100          0.992950
206  2.596983     8.038621   1.294302     0.001196    16384.0       0.1  0.100          0.993103
207  2.632884     8.270597   1.338519     0.001236    16384.0       0.1  0.100          0.993042
208  2.705619     8.780924   1.460552     0.001399    16384.0       0.1  0.100          0.993134
209  2.797591     9.454749   1.628232     0.001653    16384.0       0.1  0.100          0.993134
210  2.888684    10.149439   1.804942     0.001926    16384.0       0.1  0.100          0.993195
211  2.960074    10.713364   1.951323     0.002167    16384.0       0.1  0.100          0.993286
212  2.998210    11.025063   2.035797     0.002322    16384.0       0.1  0.100          0.993286
213  2.996877    11.024022   2.042748     0.002358    16384.0       0.1  0.100          0.993286
214  2.959804    10.735110   1.974671     0.002276    16384.0       0.1  0.100          0.993225
215  2.898134    10.254818   1.855640     0.002116    16384.0       0.1  0.100          0.993103
216  2.824696     9.690904   1.711997     0.001913    16384.0       0.1  0.100          0.993042
217  2.752665     9.148368   1.571205     0.001717    16384.0       0.1  0.100          0.993011
218  2.688388     8.676584   1.449152     0.001551    16384.0       0.1  0.100          0.993042
219  2.634858     8.295272   1.352795     0.001425    16384.0       0.1  0.100          0.992950
220  2.595082     8.019164   1.284714     0.001342    16384.0       0.1  0.100          0.992889
221  2.567225     7.831090   1.240446     0.001295    16384.0       0.1  0.100          0.992828
222  2.550135     7.719657   1.216470     0.001278    16384.0       0.1  0.100          0.992889
223  2.540814     7.662652   1.206918     0.001276    16384.0       0.1  0.100          0.992920
224  2.537584     7.647521   1.208188     0.001288    16384.0       0.1  0.100          0.992889
225  2.538136     7.656585   1.214452     0.001301    16384.0       0.1  0.100          0.992920
226  2.541930     7.687081   1.225675     0.001322    16384.0       0.1  0.100          0.992950
227  2.546691     7.723730   1.238093     0.001340    16384.0       0.1  0.100          0.992950
228  2.551940     7.762405   1.250008     0.001355    16384.0       0.1  0.100          0.992950
229  2.556243     7.793561   1.259184     0.001363    16384.0       0.1  0.100          0.992950
230  2.559397     7.815712   1.265197     0.001363    16384.0       0.1  0.100          0.992950
231  2.560962     7.825445   1.266916     0.001355    16384.0       0.1  0.100          0.992920
232  2.561118     7.824998   1.265671     0.001342    16384.0       0.1  0.100          0.992920
233  2.559723     7.813186   1.261004     0.001324    16384.0       0.1  0.100          0.992950
234  2.557040     7.791678   1.253227     0.001301    16384.0       0.1  0.100          0.992950
235  2.553297     7.762310   1.242983     0.001274    16384.0       0.1  0.100          0.992950
236  2.548854     7.727689   1.231034     0.001246    16384.0       0.1  0.100          0.992950
237  2.544112     7.690750   1.218243     0.001217    16384.0       0.1  0.100          0.992950
238  2.539473     7.654409   1.205484     0.001190    16384.0       0.1  0.100          0.992950
239  2.535453     7.622851   1.194329     0.001165    16384.0       0.1  0.100          0.992981
240  2.531868     7.593922   1.183564     0.001143    16384.0       0.1  0.100          0.992950
241  2.529107     7.571104   1.174721     0.001124    16384.0       0.1  0.100          0.992920
242  2.527307     7.555065   1.167786     0.001109    16384.0       0.1  0.100          0.992920
243  2.526363     7.546112   1.163600     0.001099    16384.0       0.1  0.100          0.992859
244  2.525783     7.539373   1.159792     0.001090    16384.0       0.1  0.100          0.992889
245  2.526083     7.539085   1.157988     0.001087    16384.0       0.1  0.100          0.992920
246  2.526429     7.540170   1.157326     0.001085    16384.0       0.1  0.100          0.992950
247  2.526693     7.540307   1.156129     0.001083    16384.0       0.1  0.100          0.992950
248  2.526837     7.539997   1.155090     0.001082    16384.0       0.1  0.100          0.992950
249  2.526757     7.538506   1.154004     0.001082    16384.0       0.1  0.100          0.992950
250  6.855537    57.251891  10.253502     0.010257    32768.0       0.1  0.001          0.993576
251  6.835985    56.946658  10.215971     0.010220    32768.0       0.1  0.001          0.993576
252  6.816466    56.642688  10.178482     0.010183    32768.0       0.1  0.001          0.993576
253  6.796980    56.339972  10.141035     0.010146    32768.0       0.1  0.001          0.993576
254  6.778480    56.054695  10.106906     0.010112    32768.0       0.1  0.001          0.993607
255  6.758494    55.744685  10.067438     0.010072    32768.0       0.1  0.001          0.993561
256  6.740055    55.461709  10.033372     0.010038    32768.0       0.1  0.001          0.993591
257  6.720695    55.163799   9.996062     0.010001    32768.0       0.1  0.001          0.993591
258  6.701366    54.867093   9.958790     0.009964    32768.0       0.1  0.001          0.993591
259  6.682068    54.571584   9.921553     0.009927    32768.0       0.1  0.001          0.993591
260  6.662801    54.277267   9.884353     0.009890    32768.0       0.1  0.001          0.993591
261  6.644962    54.002966   9.847450     0.009861    32768.0       0.1  0.001          0.993576
262  6.625753    53.710929   9.810327     0.009824    32768.0       0.1  0.001          0.993576
263  6.606575    53.420068   9.773239     0.009787    32768.0       0.1  0.001          0.993576
264  6.587610    53.132419   9.735815     0.009747    32768.0       0.1  0.001          0.993561
265  6.568492    52.843902   9.698816     0.009710    32768.0       0.1  0.001          0.993561
266  6.549406    52.556566   9.661853     0.009673    32768.0       0.1  0.001          0.993561
267  6.530590    52.273099   9.624499     0.009636    32768.0       0.1  0.001          0.993546
268  6.511565    51.988090   9.587608     0.009599    32768.0       0.1  0.001          0.993546
269  6.492374    51.700999   9.550076     0.009560    32768.0       0.1  0.001          0.993561
270  6.473412    51.418323   9.513257     0.009523    32768.0       0.1  0.001          0.993561
271  6.454481    51.136802   9.476472     0.009486    32768.0       0.1  0.001          0.993561
272  6.435582    50.856434   9.439722     0.009449    32768.0       0.1  0.001          0.993561
273  6.416713    50.577216   9.403007     0.009412    32768.0       0.1  0.001          0.993561
274  6.397876    50.299147   9.366326     0.009375    32768.0       0.1  0.001          0.993561
